time,open,high,low,close
1629277080,3041.48,3041.58,3041.48,3041.58
1629277140,3041.78,3043.32,3041.78,3043.32
1629277200,3043.92,3049.58,3043.92,3049.58
1629277260,3050.02,3052.76,3050.02,3052.76
1629277320,3052.94,3052.94,3052.94,3052.94
1629277380,3051.74,3051.74,3051.74,3051.74
1629277440,3051.74,3051.74,3051.74,3051.74
1629277500,3051.74,3051.74,3051.74,3051.74
1629277560,3051.74,3051.74,3051.74,3051.74
1629277620,3041.07,3043.68,3041.07,3043.68
1629277680,3041.07,3041.07,3041.06,3041.06
1629277740,3041.06,3041.06,3041.06,3041.06
1629277800,3041.06,3041.06,3041.06,3041.06
1629277860,3040.12,3040.12,3040.12,3040.12
1629277920,3038.39,3039.41,3038.39,3039.41
1629277980,3039.41,3039.41,3039.41,3039.41
1629278040,3047.15,3047.15,3047.15,3047.15
1629278100,3053.14,3053.14,3053.14,3053.14
1629278160,3053.14,3053.14,3053.14,3053.14
1629278220,3047.26,3047.26,3047.26,3047.26
1629278280,3053.14,3053.34,3053.14,3053.34
1629278340,3053.34,3053.34,3053.34,3053.34
1629278400,3054.81,3058.36,3054.81,3058.36
1629278460,3058.36,3058.4,3058.36,3058.4
1629278520,3058.41,3058.41,3058.41,3058.41
1629278580,3058.41,3058.41,3055.49,3055.49
1629278640,3056.09,3056.09,3056.09,3056.09
1629278700,3055.52,3055.52,3055.3,3055.3
1629278760,3055.3,3055.3,3055.3,3055.3
1629278820,3055.3,3055.3,3055.3,3055.3
1629278880,3055.3,3055.3,3055.3,3055.3
1629278940,3055.3,3055.3,3055.3,3055.3
1629279000,3055.3,3055.3,3055.3,3055.3
1629279060,3055.3,3055.3,3055.3,3055.3
1629279120,3050.28,3050.28,3050.28,3050.28
1629279180,3048.94,3048.94,3048.86,3048.86
1629279240,3047.21,3047.21,3047.21,3047.21
1629279300,3049.52,3049.52,3049.52,3049.52
1629279360,3047.15,3047.76,3047.15,3047.76
1629279420,3049.64,3049.64,3049.64,3049.64
1629279480,3047.57,3048.14,3047.57,3047.93
1629279540,3047.55,3047.55,3047.55,3047.55
1629279600,3050.84,3050.84,3050.84,3050.84
1629279660,3049.71,3049.71,3049.71,3049.71
1629279720,3046.5,3046.5,3045.62,3045.62
1629279780,3047.92,3048.68,3047.92,3048.68
1629279840,3047.98,3051.03,3047.98,3051.03
1629279900,3056.26,3056.26,3056.26,3056.26
1629279960,3056.26,3056.26,3056.26,3056.26
1629280020,3058.09,3058.09,3058.09,3058.09
1629280080,3058.09,3058.09,3058.09,3058.09
1629280140,3058.09,3058.09,3058.09,3058.09
1629280200,3057.49,3057.49,3057.49,3057.49
1629280260,3057.49,3057.49,3057.49,3057.49
1629280320,3057.45,3058.02,3057.45,3058.02
1629280380,3058.92,3058.93,3058.92,3058.93
1629280440,3059.36,3059.36,3059.36,3059.36
1629280500,3059.0,3060.62,3059.0,3060.62
1629280560,3060.62,3060.62,3060.62,3060.62
1629280620,3060.62,3060.62,3060.62,3060.62
1629280680,3054.5,3055.11,3054.5,3055.11
1629280740,3052.86,3052.86,3052.86,3052.86
1629280800,3052.86,3052.86,3052.86,3052.86
1629280860,3059.68,3059.68,3059.68,3059.68
1629280920,3059.68,3059.68,3059.68,3059.68
1629280980,3059.68,3059.68,3059.68,3059.68
1629281040,3059.68,3059.68,3059.68,3059.68
1629281100,3059.68,3059.68,3059.68,3059.68
1629281160,3059.68,3059.68,3059.68,3059.68
1629281220,3064.7,3064.7,3064.7,3064.7
1629281280,3065.91,3065.91,3065.91,3065.91
1629281340,3065.91,3065.91,3065.91,3065.91
1629281400,3063.48,3063.48,3063.48,3063.48
1629281460,3063.48,3063.48,3063.48,3063.48
1629281520,3063.0,3063.0,3063.0,3063.0
1629281580,3059.96,3059.96,3053.93,3053.93
1629281640,3053.93,3053.93,3053.93,3053.93
1629281700,3053.56,3053.56,3053.56,3053.56
1629281760,3053.56,3053.56,3053.56,3053.56
1629281820,3053.56,3053.56,3053.56,3053.56
1629281880,3053.56,3053.56,3053.56,3053.56
1629281940,3045.0,3045.0,3039.54,3039.54
1629282000,3039.49,3040.78,3039.49,3040.78
1629282060,3040.78,3040.78,3040.78,3040.78
1629282120,3040.78,3040.78,3040.78,3040.78
1629282180,3040.78,3040.78,3040.78,3040.78
1629282240,3038.57,3038.72,3038.57,3038.72
1629282300,3039.11,3039.11,3039.11,3039.11
1629282360,3039.11,3039.11,3039.11,3039.11
1629282420,3039.11,3039.11,3039.11,3039.11
1629282480,3039.11,3039.11,3039.11,3039.11
1629282540,3039.11,3039.11,3039.11,3039.11
1629282600,3033.65,3033.65,3033.65,3033.65
1629282660,3032.95,3032.95,3032.95,3032.95
1629282720,3034.0,3034.0,3034.0,3034.0
1629282780,3034.0,3034.0,3034.0,3034.0
1629282840,3035.78,3035.78,3035.6,3035.6
1629282900,3035.6,3035.6,3035.6,3035.6
1629282960,3038.55,3038.55,3038.55,3038.55
1629283020,3038.55,3038.55,3038.55,3038.55
1629283080,3040.98,3040.98,3040.98,3040.98
1629283140,3040.98,3040.98,3040.98,3040.98
1629283200,3040.98,3040.98,3040.98,3040.98
1629283260,3040.98,3040.98,3040.98,3040.98
1629283320,3047.01,3047.01,3047.01,3047.01
1629283380,3045.44,3045.44,3045.44,3045.44
1629283440,3042.72,3042.72,3042.1,3042.1
1629283500,3042.1,3042.1,3042.1,3042.1
1629283560,3042.1,3042.1,3042.1,3042.1
1629283620,3042.1,3042.1,3042.1,3042.1
1629283680,3042.1,3042.1,3042.1,3042.1
1629283740,3042.1,3042.1,3042.1,3042.1
1629283800,3045.99,3045.99,3045.99,3045.99
1629283860,3045.99,3045.99,3045.99,3045.99
1629283920,3045.99,3045.99,3045.99,3045.99
1629283980,3045.99,3045.99,3045.99,3045.99
1629284040,3045.99,3045.99,3045.99,3045.99
1629284100,3045.99,3045.99,3045.99,3045.99
1629284160,3045.99,3045.99,3045.99,3045.99
1629284220,3045.99,3045.99,3045.99,3045.99
1629284280,3032.67,3032.67,3032.67,3032.67
1629284340,3032.67,3032.67,3032.67,3032.67
1629284400,3043.99,3043.99,3043.99,3043.99
1629284460,3043.99,3043.99,3043.99,3043.99
1629284520,3043.99,3043.99,3043.99,3043.99
1629284580,3047.72,3047.72,3047.72,3047.72
1629284640,3050.0,3050.0,3050.0,3050.0
1629284700,3050.0,3050.84,3050.0,3050.84
1629284760,3050.84,3050.84,3050.84,3050.84
1629284820,3050.84,3050.84,3050.84,3050.84
1629284880,3048.46,3048.46,3048.46,3048.46
1629284940,3048.46,3048.46,3048.46,3048.46
1629285000,3048.46,3048.46,3048.46,3048.46
1629285060,3048.46,3048.46,3048.46,3048.46
1629285120,3048.46,3048.46,3048.46,3048.46
1629285180,3048.46,3048.46,3048.46,3048.46
1629285240,3048.46,3048.46,3048.46,3048.46
1629285300,3038.84,3038.84,3038.84,3038.84
1629285360,3038.84,3038.84,3038.84,3038.84
1629285420,3038.84,3038.84,3038.84,3038.84
1629285480,3041.14,3041.14,3041.14,3041.14
1629285540,3041.14,3041.14,3041.14,3041.14
1629285600,3047.75,3047.75,3047.57,3047.57
1629285660,3048.25,3048.25,3048.25,3048.25
1629285720,3048.25,3048.25,3048.25,3048.25
1629285780,3048.25,3048.25,3048.25,3048.25
1629285840,3048.25,3048.25,3048.25,3048.25
1629285900,3036.77,3036.77,3035.13,3035.13
1629285960,3033.65,3033.65,3030.19,3030.19
1629286020,3030.19,3030.19,3030.19,3030.19
1629286080,3028.94,3028.94,3028.94,3028.94
1629286140,3036.16,3036.16,3028.4,3028.4
1629286200,3026.18,3026.41,3026.18,3026.41
1629286260,3026.41,3026.41,3026.41,3026.41
1629286320,3027.95,3027.95,3021.62,3021.62
1629286380,3021.62,3021.62,3021.62,3021.62
1629286440,3024.9,3024.9,3024.87,3024.87
1629286500,3022.29,3022.29,3022.29,3022.29
1629286560,3021.99,3022.34,3016.92,3016.92
1629286620,3016.66,3019.77,3011.76,3012.98
1629286680,3012.98,3012.98,3012.98,3012.98
1629286740,3012.98,3012.98,3012.98,3012.98
1629286800,3012.98,3012.98,3012.98,3012.98
1629286860,3012.98,3012.98,3012.98,3012.98
1629286920,3012.98,3012.98,3012.98,3012.98
1629286980,3012.98,3012.98,3012.98,3012.98
1629287040,3011.3,3011.3,3006.28,3006.28
1629287100,3004.92,3004.92,3004.92,3004.92
1629287160,3003.89,3003.89,2971.83,2999.9
1629287220,3000.9,3000.9,2997.82,2997.82
1629287280,2995.61,2995.61,2995.47,2995.47
1629287340,2993.53,2993.53,2991.51,2992.78
1629287400,2992.78,2992.78,2992.78,2992.78
1629287460,2993.57,2993.57,2993.57,2993.57
1629287520,2995.07,2996.49,2995.07,2996.49
1629287580,2999.22,2999.37,2999.22,2999.37
1629287640,3000.92,3002.92,2999.13,2999.13
1629287700,3003.25,3004.75,3003.22,3004.75
1629287760,3006.05,3006.26,3006.05,3006.26
1629287820,3005.33,3005.33,3005.33,3005.33
1629287880,2999.43,2999.43,2997.33,2997.33
1629287940,2997.33,2997.33,2997.33,2997.33
1629288000,2999.42,3004.23,2999.42,3004.23
1629288060,3007.44,3013.48,3007.44,3013.48
1629288120,3014.62,3015.0,3014.62,3014.66
1629288180,3014.66,3014.66,3014.66,3014.66
1629288240,3014.66,3014.66,3014.66,3014.66
1629288300,3014.66,3014.66,3014.66,3014.66
1629288360,3014.66,3014.66,3014.66,3014.66
1629288420,3008.17,3008.17,3008.17,3008.17
1629288480,3008.17,3008.17,3008.17,3008.17
1629288540,3008.17,3008.17,3008.17,3008.17
1629288600,3009.95,3009.95,3009.95,3009.95
1629288660,3009.95,3009.95,3009.95,3009.95
1629288720,3009.95,3009.95,3009.95,3009.95
1629288780,3009.95,3009.95,3009.95,3009.95
1629288840,3009.95,3009.95,3009.95,3009.95
1629288900,2999.42,2999.42,2999.42,2999.42
1629288960,2996.65,2997.35,2996.65,2997.35
1629289020,2998.75,3003.84,2998.75,3003.84
1629289080,3011.38,3011.38,3010.0,3010.0
1629289140,3010.0,3010.0,3010.0,3010.0
1629289200,3009.9,3009.9,3009.9,3009.9
1629289260,3014.06,3014.06,3014.06,3014.06
1629289320,3012.11,3012.11,3010.43,3010.43
1629289380,3012.19,3012.68,3011.31,3011.31
1629289440,3011.31,3011.31,3011.31,3011.31
1629289500,3011.31,3011.31,3011.31,3011.31
1629289560,3018.25,3018.25,3018.25,3018.25
1629289620,3018.03,3037.56,3018.03,3037.56
1629289680,3031.99,3031.99,3031.63,3031.63
1629289740,3033.56,3033.56,3029.34,3029.34
1629289800,3027.53,3027.53,3027.04,3027.04
1629289860,3025.7,3028.19,3023.13,3028.19
1629289920,3028.19,3028.19,3028.19,3028.19
1629289980,3022.01,3022.13,3022.01,3022.13
1629290040,3022.0,3022.0,3022.0,3022.0
1629290100,3022.0,3022.0,3022.0,3022.0
1629290160,3022.0,3022.0,3022.0,3022.0
1629290220,3022.0,3022.0,3022.0,3022.0
1629290280,3022.0,3022.0,3022.0,3022.0
1629290340,3018.73,3018.73,3018.73,3018.73
1629290400,3018.73,3018.73,3018.73,3018.73
1629290460,3018.73,3018.73,3018.73,3018.73
1629290520,3023.14,3023.14,3020.93,3020.93
1629290580,3020.93,3020.93,3020.93,3020.93
1629290640,3020.93,3020.93,3020.93,3020.93
1629290700,3025.0,3025.0,3025.0,3025.0
1629290760,3025.0,3025.0,3025.0,3025.0
1629290820,3025.0,3025.0,3025.0,3025.0
1629290880,3025.0,3025.0,3025.0,3025.0
1629290940,3025.0,3025.0,3025.0,3025.0
1629291000,3025.0,3025.0,3025.0,3025.0
1629291060,3030.0,3032.42,3030.0,3032.42
1629291120,3031.63,3031.63,3031.63,3031.63
1629291180,3031.63,3031.63,3031.63,3031.63
1629291240,3032.62,3035.64,3032.62,3035.64
1629291300,3035.01,3035.8,3030.72,3032.29
1629291360,3034.61,3035.38,3034.51,3034.51
1629291420,3030.85,3030.85,3030.85,3030.85
1629291480,3030.0,3030.0,3028.16,3028.16
1629291540,3028.16,3028.16,3028.16,3028.16
1629291600,3034.6,3040.0,3034.6,3040.0
1629291660,3041.0,3041.0,3041.0,3041.0
1629291720,3043.32,3045.0,3043.32,3045.0
1629291780,3050.0,3050.0,3050.0,3050.0
1629291840,3050.0,3050.0,3050.0,3050.0
1629291900,3049.41,3052.81,3049.41,3052.81
1629291960,3051.0,3051.0,3051.0,3051.0
1629292020,3049.94,3049.95,3046.21,3046.21
1629292080,3046.21,3046.21,3046.21,3046.21
1629292140,3045.52,3045.52,3045.52,3045.52
1629292200,3045.52,3045.52,3045.52,3045.52
1629292260,3047.8,3047.8,3047.8,3047.8
1629292320,3050.1,3050.1,3050.1,3050.1
1629292380,3050.1,3050.1,3050.1,3050.1
1629292440,3050.0,3050.0,3048.21,3048.21
1629292500,3048.21,3048.21,3048.21,3048.21
1629292560,3049.5,3050.75,3049.5,3050.75
1629292620,3052.78,3053.14,3052.78,3053.14
1629292680,3053.34,3055.0,3053.34,3055.0
1629292740,3056.09,3056.09,3056.09,3056.09
1629292800,3055.67,3058.36,3055.67,3058.36
1629292860,3058.36,3058.9,3055.87,3055.87
1629292920,3055.87,3055.87,3055.87,3055.87
1629292980,3055.87,3055.87,3055.87,3055.87
1629293040,3055.87,3055.87,3055.87,3055.87
1629293100,3060.0,3061.35,3060.0,3061.35
1629293160,3060.14,3060.14,3060.14,3060.14
1629293220,3061.26,3061.27,3061.26,3061.27
1629293280,3062.0,3062.8,3062.0,3062.8
1629293340,3062.8,3062.8,3062.8,3062.8
1629293400,3062.13,3062.14,3062.13,3062.14
1629293460,3062.14,3062.14,3062.14,3062.14
1629293520,3062.34,3062.35,3060.63,3061.71
1629293580,3061.71,3061.71,3061.71,3061.71
1629293640,3064.52,3065.0,3055.54,3055.54
1629293700,3055.82,3055.82,3055.82,3055.82
1629293760,3056.53,3056.53,3056.53,3056.53
1629293820,3056.87,3057.82,3056.87,3057.82
1629293880,3060.48,3060.48,3060.48,3060.48
1629293940,3048.99,3048.99,3048.99,3048.99
1629294000,3048.99,3048.99,3048.99,3048.99
1629294060,3048.99,3048.99,3048.99,3048.99
1629294120,3048.99,3048.99,3048.99,3048.99
1629294180,3049.49,3049.49,3049.49,3049.49
1629294240,3048.69,3049.04,3048.69,3048.95
1629294300,3050.55,3052.51,3050.55,3051.05
1629294360,3051.23,3051.23,3048.43,3048.43
1629294420,3046.67,3046.67,3045.52,3045.52
1629294480,3045.52,3045.52,3045.52,3045.52
1629294540,3045.0,3045.0,3045.0,3045.0
1629294600,3045.0,3045.0,3045.0,3045.0
1629294660,3045.0,3045.0,3045.0,3045.0
1629294720,3052.12,3053.86,3052.12,3053.47
1629294780,3053.47,3053.47,3053.47,3053.47
1629294840,3053.47,3053.47,3053.47,3053.47
1629294900,3052.04,3052.61,3051.87,3052.61
1629294960,3056.5,3056.5,3056.5,3056.5
1629295020,3056.5,3056.5,3056.5,3056.5
1629295080,3057.23,3057.23,3057.23,3057.23
1629295140,3057.23,3057.23,3057.23,3057.23
1629295200,3060.6,3060.98,3056.9,3056.9
1629295260,3056.9,3056.9,3056.9,3056.9
1629295320,3062.48,3062.48,3062.03,3062.03
1629295380,3060.25,3060.25,3060.25,3060.25
1629295440,3060.84,3060.84,3060.84,3060.84
1629295500,3062.52,3063.04,3062.52,3062.9
1629295560,3062.9,3062.9,3062.9,3062.9
1629295620,3062.9,3062.9,3062.9,3062.9
1629295680,3062.9,3062.9,3062.9,3062.9
1629295740,3052.91,3052.91,3052.18,3052.18
1629295800,3057.55,3057.56,3057.55,3057.56
1629295860,3057.56,3057.56,3057.56,3057.56
1629295920,3057.56,3057.56,3057.56,3057.56
1629295980,3057.36,3057.36,3057.36,3057.36
1629296040,3055.84,3055.84,3055.84,3055.84
1629296100,3055.84,3055.84,3055.84,3055.84
1629296160,3055.84,3055.84,3055.84,3055.84
1629296220,3055.84,3055.84,3055.84,3055.84
1629296280,3064.05,3064.05,3064.05,3064.05
1629296340,3065.91,3071.23,3065.91,3071.23
1629296400,3072.63,3072.63,3072.62,3072.62
1629296460,3072.09,3073.35,3070.58,3070.58
1629296520,3069.42,3069.42,3069.42,3069.42
1629296580,3068.59,3068.59,3068.59,3068.59
1629296640,3068.59,3068.59,3068.59,3068.59
1629296700,3069.99,3069.99,3069.69,3069.69
1629296760,3063.31,3063.31,3063.31,3063.31
1629296820,3063.31,3063.31,3063.31,3063.31
1629296880,3063.31,3063.31,3063.31,3063.31
1629296940,3065.24,3065.4,3065.24,3065.4
1629297000,3062.33,3062.33,3061.02,3061.02
1629297060,3059.88,3059.88,3059.88,3059.88
1629297120,3061.26,3061.26,3061.26,3061.26
1629297180,3061.26,3061.26,3061.26,3061.26
1629297240,3061.26,3061.26,3061.26,3061.26
1629297300,3054.06,3058.4,3054.06,3058.4
1629297360,3058.4,3058.4,3058.4,3058.4
1629297420,3058.4,3058.4,3058.4,3058.4
1629297480,3058.4,3058.4,3058.4,3058.4
1629297540,3058.4,3058.4,3058.4,3058.4
1629297600,3067.76,3067.76,3067.76,3067.76
1629297660,3067.76,3067.76,3067.76,3067.76
1629297720,3068.9,3068.9,3068.9,3068.9
1629297780,3068.96,3068.96,3068.96,3068.96
1629297840,3067.19,3067.19,3067.19,3067.19
1629297900,3065.61,3067.38,3065.61,3067.38
1629297960,3065.73,3065.73,3065.73,3065.73
1629298020,3065.73,3065.73,3065.73,3065.73
1629298080,3065.36,3065.36,3065.36,3065.36
1629298140,3065.0,3065.0,3065.0,3065.0
1629298200,3065.0,3065.0,3065.0,3065.0
1629298260,3065.0,3065.0,3065.0,3065.0
1629298320,3065.0,3065.0,3065.0,3065.0
1629298380,3065.0,3065.0,3065.0,3065.0
1629298440,3065.0,3065.0,3065.0,3065.0
1629298500,3073.47,3078.5,3073.47,3078.34
1629298560,3077.76,3077.76,3077.76,3077.76
1629298620,3073.82,3073.82,3073.82,3073.82
1629298680,3072.69,3072.75,3071.01,3071.01
1629298740,3070.14,3074.4,3070.14,3074.4
1629298800,3074.4,3074.4,3074.4,3074.4
1629298860,3071.0,3071.0,3071.0,3071.0
1629298920,3071.0,3071.0,3071.0,3071.0
1629298980,3068.34,3068.88,3068.34,3068.88
1629299040,3068.88,3068.88,3068.88,3068.88
1629299100,3068.88,3068.88,3068.88,3068.88
1629299160,3064.78,3064.78,3064.78,3064.78
1629299220,3069.84,3069.84,3068.89,3068.89
1629299280,3069.08,3069.08,3069.08,3069.08
1629299340,3069.67,3069.67,3069.67,3069.67
1629299400,3069.67,3069.67,3069.67,3069.67
1629299460,3064.26,3064.26,3064.26,3064.26
1629299520,3070.07,3070.23,3069.95,3070.23
1629299580,3068.13,3068.14,3068.13,3068.14
1629299640,3068.14,3068.14,3068.14,3068.14
1629299700,3068.14,3068.14,3068.14,3068.14
1629299760,3068.14,3068.14,3068.14,3068.14
1629299820,3068.14,3068.14,3068.14,3068.14
1629299880,3060.0,3060.0,3057.18,3057.18
1629299940,3057.18,3057.18,3057.18,3057.18
1629300000,3061.74,3061.78,3061.74,3061.78
1629300060,3061.78,3064.96,3061.78,3064.95
1629300120,3064.95,3064.95,3064.95,3064.95
1629300180,3062.58,3065.68,3062.58,3065.68
1629300240,3060.79,3060.79,3060.79,3060.79
1629300300,3057.41,3057.41,3056.41,3056.41
1629300360,3056.41,3056.41,3056.41,3056.41
1629300420,3056.59,3056.59,3056.59,3056.59
1629300480,3056.59,3056.59,3056.59,3056.59
1629300540,3056.59,3056.59,3056.59,3056.59
1629300600,3056.16,3056.16,3055.0,3055.0
1629300660,3061.78,3061.78,3061.78,3061.78
1629300720,3061.78,3061.78,3061.78,3061.78
1629300780,3061.78,3061.78,3061.78,3061.78
1629300840,3061.78,3061.78,3061.78,3061.78
1629300900,3061.78,3061.78,3061.78,3061.78
1629300960,3066.38,3066.38,3066.38,3066.38
1629301020,3066.38,3066.38,3066.38,3066.38
1629301080,3065.79,3065.79,3065.79,3065.79
1629301140,3065.79,3065.79,3065.79,3065.79
1629301200,3065.79,3065.79,3065.79,3065.79
1629301260,3071.21,3071.22,3071.21,3071.22
1629301320,3071.21,3071.21,3071.21,3071.21
1629301380,3073.16,3073.16,3073.16,3073.16
1629301440,3073.16,3073.16,3073.16,3073.16
1629301500,3073.47,3073.47,3073.47,3073.47
1629301560,3079.92,3096.27,3079.92,3096.27
1629301620,3096.02,3103.92,3096.01,3103.74
1629301680,3103.77,3103.77,3099.35,3099.59
1629301740,3099.59,3099.59,3099.59,3099.59
1629301800,3096.04,3096.04,3096.04,3096.04
1629301860,3096.04,3096.04,3096.04,3096.04
1629301920,3097.56,3097.63,3097.56,3097.63
1629301980,3101.84,3103.82,3101.84,3103.82
1629302040,3103.82,3103.82,3103.82,3103.82
1629302100,3103.82,3103.82,3103.82,3103.82
1629302160,3102.18,3102.18,3102.18,3102.18
1629302220,3102.24,3103.93,3102.24,3103.93
1629302280,3111.58,3114.65,3107.83,3107.83
1629302340,3110.75,3110.87,3110.75,3110.87
1629302400,3106.85,3106.85,3106.52,3106.52
1629302460,3107.2,3107.2,3107.07,3107.07
1629302520,3105.07,3107.43,3100.0,3100.0
1629302580,3097.41,3099.9,3097.0,3099.9
1629302640,3103.08,3104.08,3102.58,3102.58
1629302700,3105.32,3109.49,3105.32,3109.12
1629302760,3107.44,3107.44,3107.4,3107.4
1629302820,3106.5,3111.99,3106.5,3107.15
1629302880,3106.3,3106.3,3103.38,3103.38
1629302940,3102.31,3104.63,3102.31,3104.63
1629303000,3103.4,3103.4,3102.11,3102.11
1629303060,3102.11,3102.11,3102.11,3102.11
1629303120,3101.43,3101.43,3101.43,3101.43
1629303180,3101.43,3101.43,3101.43,3101.43
1629303240,3101.43,3101.43,3101.43,3101.43
1629303300,3097.79,3099.83,3095.0,3095.0
1629303360,3094.05,3094.05,3094.05,3094.05
1629303420,3091.35,3092.27,3091.35,3092.27
1629303480,3090.0,3090.0,3090.0,3090.0
1629303540,3088.58,3088.58,3088.58,3088.58
1629303600,3088.58,3088.58,3088.58,3088.58
1629303660,3088.58,3088.58,3088.58,3088.58
1629303720,3088.58,3088.58,3088.58,3088.58
1629303780,3093.21,3094.65,3093.21,3093.74
1629303840,3093.74,3093.74,3093.74,3093.74
1629303900,3089.04,3089.04,3088.57,3088.57
1629303960,3088.65,3088.65,3087.02,3087.02
1629304020,3087.02,3087.02,3087.02,3087.02
1629304080,3087.02,3087.02,3087.02,3087.02
1629304140,3087.02,3087.02,3087.02,3087.02
1629304200,3091.66,3092.86,3091.66,3092.11
1629304260,3092.11,3092.11,3092.11,3092.11
1629304320,3092.11,3092.11,3092.11,3092.11
1629304380,3096.4,3096.75,3096.4,3096.75
1629304440,3101.11,3101.11,3100.55,3100.55
1629304500,3099.01,3099.01,3099.01,3099.01
1629304560,3098.64,3098.64,3098.04,3098.04
1629304620,3097.05,3097.75,3097.05,3097.75
1629304680,3101.23,3102.05,3101.23,3102.05
1629304740,3101.47,3105.36,3101.47,3105.36
1629304800,3103.26,3103.26,3103.26,3103.26
1629304860,3107.26,3107.26,3107.26,3107.26
1629304920,3102.98,3102.98,3102.51,3102.51
1629304980,3102.51,3102.51,3102.51,3102.51
1629305040,3105.84,3105.84,3105.84,3105.84
1629305100,3105.63,3105.64,3105.51,3105.51
1629305160,3103.98,3103.98,3103.13,3103.13
1629305220,3107.31,3107.31,3107.31,3107.31
1629305280,3108.87,3114.38,3108.87,3114.38
1629305340,3110.82,3110.82,3110.82,3110.82
1629305400,3113.96,3117.59,3113.96,3116.35
1629305460,3119.25,3119.25,3119.25,3119.25
1629305520,3121.72,3122.07,3121.72,3122.07
1629305580,3123.01,3123.01,3121.85,3121.85
1629305640,3121.85,3121.85,3121.85,3121.85
1629305700,3117.77,3117.77,3116.09,3116.09
1629305760,3116.34,3116.34,3116.34,3116.34
1629305820,3115.28,3117.16,3115.28,3117.16
1629305880,3116.39,3118.37,3116.39,3118.37
1629305940,3119.8,3119.8,3119.54,3119.54
1629306000,3122.17,3122.17,3122.17,3122.17
1629306060,3122.17,3122.17,3122.17,3122.17
1629306120,3120.94,3120.94,3120.76,3120.76
1629306180,3114.39,3115.26,3114.39,3115.26
1629306240,3115.26,3115.26,3115.26,3115.26
1629306300,3112.44,3112.68,3112.44,3112.45
1629306360,3108.64,3108.65,3108.64,3108.65
1629306420,3108.65,3108.65,3108.65,3108.65
1629306480,3108.65,3108.65,3108.65,3108.65
1629306540,3111.52,3111.52,3111.11,3111.11
1629306600,3110.59,3110.6,3110.59,3110.6
1629306660,3112.54,3112.54,3110.32,3110.32
1629306720,3110.32,3110.32,3110.32,3110.32
1629306780,3110.32,3110.32,3110.32,3110.32
1629306840,3110.32,3110.32,3110.32,3110.32
1629306900,3110.62,3110.62,3110.62,3110.62
1629306960,3110.62,3110.62,3110.62,3110.62
1629307020,3108.44,3108.44,3108.44,3108.44
1629307080,3108.44,3108.44,3108.44,3108.44
1629307140,3108.76,3108.76,3108.76,3108.76
1629307200,3108.76,3108.76,3108.76,3108.76
1629307260,3109.55,3109.56,3109.55,3109.56
1629307320,3109.55,3109.55,3107.61,3107.61
1629307380,3103.17,3103.17,3101.68,3101.68
1629307440,3101.68,3101.68,3101.68,3101.68
1629307500,3108.49,3108.49,3108.49,3108.49
1629307560,3109.63,3110.99,3109.63,3110.99
1629307620,3110.99,3111.66,3110.99,3111.66
1629307680,3111.66,3111.66,3111.66,3111.66
1629307740,3108.58,3108.58,3107.53,3107.53
1629307800,3106.87,3106.87,3106.87,3106.87
